           0   0.0000000000000000        0.0000000000000000     
           1   26.458860550000001        5.0629941849468414E-008
           2   52.917721100000001        1.9929061085834059E-007
           3   79.376581650000006        4.3690717995030421E-007
           4   105.83544220000000        7.5006265757585872E-007
           5   132.29430275000001        1.1223889926074079E-006
           6   158.75316330000001        1.5341736702495095E-006
           7   185.21202385000001        1.9927782049066623E-006
           8   211.67088440000001        2.4611289290477733E-006
           9   238.12974495000000        2.9389097162439608E-006
          10   264.58860550000003        3.4187931973739083E-006
          11   291.04746605000003        3.8954403386542029E-006
          12   317.50632660000002        4.3651285047267737E-006
          13   343.96518715000002        4.8253907080804522E-006
          14   370.42404770000002        5.2747016492016582E-006
          15   396.88290825000001        5.7122220148421250E-006
          16   423.34176880000001        6.1375992602634194E-006
          17   449.80062935000001        6.5508172118639184E-006
          18   476.25948990000001        6.9520851780034831E-006
          19   502.71835045000000        7.3417577195061126E-006
          20   529.17721100000006        7.7202775460953108E-006
          21   555.63607155000000        8.0881355068835184E-006
          22   582.09493210000005        8.4458430270361133E-006
          23   608.55379264999999        8.7939134989344826E-006
          24   635.01265320000005        9.1328500503245196E-006
          25   661.47151374999999        9.4631378104473315E-006
          26   687.93037430000004        9.7852393170872488E-006
          27   714.38923484999998        1.0099592091579016E-005
          28   740.84809540000003        1.0406607688529112E-005
          29   767.30695594999997        1.0706671729164646E-005
          30   793.76581650000003        1.1000144572539539E-005
          31   820.22467704999997        1.1287362382812138E-005
          32   846.68353760000002        1.1568638424981611E-005
          33   873.14239815000008        1.1844264474177000E-005
          34   899.60125870000002        1.2114512260923146E-005
          35   926.06011925000007        1.2379634901140975E-005
          36   952.51897980000001        1.2639868278116593E-005
          37   978.97784035000006        1.2895432356547023E-005
          38   1005.4367009000000        1.3146532417671209E-005
          39   1031.8955614500001        1.3393360210561413E-005
          40   1058.3544220000001        1.3636095018714494E-005
          41   1084.8132825499999        1.3874904643746516E-005
          42   1111.2721431000000        1.4109946309661508E-005
          43   1137.7310036500000        1.4341367492141692E-005
          44   1164.1898642000001        1.4569306677824642E-005
          45   1190.6487247499999        1.4793894058716428E-005
          46   1217.1075853000000        1.5015252166857058E-005
          47   1243.5664458500000        1.5233496454205089E-005
          48   1270.0253064000001        1.5448735822444952E-005
          49   1296.4841669500001        1.5661073107140199E-005
          50   1322.9430275000000        1.5870605520324283E-005
          51   1349.4018880500000        1.6077425055310382E-005
          52   1375.8607486000001        1.6281618857176444E-005
          53   1402.3196091500001        1.6483269562085575E-005
          54   1428.7784697000000        1.6682455608311861E-005
          55   1455.2373302500000        1.6879251521574417E-005
          56   1481.6961908000001        1.7073728177047201E-005
          57   1508.1550513500001        1.7265953040171102E-005
          58   1534.6139118999999        1.7455990388206777E-005
          59   1561.0727724500000        1.7643901514265634E-005
          60   1587.5316330000001        1.7829744915395977E-005
          61   1613.9904935500001        1.8013576466153714E-005
          62   1640.4493540999999        1.8195449578928265E-005
          63   1666.9082146500000        1.8375415352200417E-005
          64   1693.3670752000000        1.8553522707772313E-005
          65   1719.8259357500001        1.8729818517919577E-005
          66   1746.2847963000002        1.8904347723329897E-005
          67   1772.7436568500000        1.9077153442598824E-005
          68   1799.2025174000000        1.9248277073991960E-005
          69   1825.6613779500001        1.9417758390114093E-005
          70   1852.1202385000001        1.9585635626057433E-005
          71   1878.5790990500000        1.9751945561568041E-005
          72   1905.0379596000000        1.9916723597695126E-005
          73   1931.4968201500001        2.0080003828372160E-005
          74   1957.9556807000001        2.0241819107316844E-005
          75   1984.4145412500000        2.0402201110620377E-005
          76   2010.8734018000000        2.0561180395342207E-005
          77   2037.3322623500001        2.0718786454431107E-005
          78   2063.7911229000001        2.0875047768230177E-005
          79   2090.2499834499999        2.1029991852824978E-005
          80   2116.7088440000002        2.1183645305471521E-005
          81   2143.1677045500001        2.1336033847299302E-005
          82   2169.6265650999999        2.1487182363502879E-005
          83   2196.0854256500002        2.1637114941186533E-005
          84   2222.5442862000000        2.1785854905024348E-005
          85   2249.0031467500003        2.1933424850901524E-005
          86   2275.4620073000001        2.2079846677656489E-005
          87   2301.9208678499999        2.2225141617065603E-005
          88   2328.3797284000002        2.2369330262178711E-005
          89   2354.8385889500000        2.2512432594121393E-005
          90   2381.2974494999999        2.2654468007458559E-005
          91   2407.7563100500001        2.2795455334218394E-005
          92   2434.2151706000000        2.2935412866653341E-005
          93   2460.6740311500002        2.3074358378822528E-005
          94   2487.1328917000001        2.3212309147082802E-005
          95   2513.5917522499999        2.3349281969522678E-005
          96   2540.0506128000002        2.3485293184442354E-005
          97   2566.5094733500000        2.3620358687905411E-005
          98   2592.9683339000003        2.3754493950444102E-005
          99   2619.4271944500001        2.3887714032946976E-005
         100   2645.8860549999999        2.4020033601786396E-005
         101   2672.3449155500002        2.4151466943237785E-005
         102   2698.8037761000001        2.4282027977212187E-005
         103   2725.2626366499999        2.4411730270360371E-005
         104   2751.7214972000002        2.4540587048574725E-005
         105   2778.1803577500000        2.4668611208912924E-005
         106   2804.6392183000003        2.4795815331003571E-005
         107   2831.0980788500001        2.4922211687929592E-005
         108   2857.5569393999999        2.5047812256637604E-005
         109   2884.0157999500002        2.5172628727895378E-005
         110   2910.4746605000000        2.5296672515814989E-005
         111   2936.9335210499999        2.5419954766974911E-005
         112   2963.3923816000001        2.5542486369149315E-005
         113   2989.8512421500000        2.5664277959671495E-005
         114   3016.3101027000002        2.5785339933459400E-005
         115   3042.7689632500001        2.5905682450701124E-005
         116   3069.2278237999999        2.6025315444231556E-005
         117   3095.6866843500002        2.6144248626607304E-005
         118   3122.1455449000000        2.6262491496905512E-005
         119   3148.6044054500003        2.6380053347248797E-005
         120   3175.0632660000001        2.6496943269068552E-005
         121   3201.5221265499999        2.6613170159143907E-005
         122   3227.9809871000002        2.6728742725376656E-005
         123   3254.4398476500000        2.6843669492380087E-005
         124   3280.8987081999999        2.6957958806825801E-005
         125   3307.3575687500002        2.7071618842612153E-005
